city_id,city,country,timezone,dst,tz
4037,Guemar,Algeria,1,N,Africa/Algiers
4038,Kumasi,Ghana,0,N,Africa/Accra
4039,Heringsdorf,Germany,1,E,Europe/Berlin
4040,Büsum,Germany,1,E,Europe/Berlin
4041,Helgoland,Germany,1,E,Europe/Berlin
4042,Seinäjoki / Ilmajoki,Finland,2,E,Europe/Helsinki
4043,Nottingham,United Kingdom,0,E,Europe/London
4044,"Doncaster, Sheffield",United Kingdom,0,E,Europe/London
4045,Campbeltown,United Kingdom,0,E,Europe/London
4046,Eday,United Kingdom,0,E,Europe/London
4047,Fair Isle,United Kingdom,0,E,Europe/London
4048,North Ronaldsay,United Kingdom,0,E,Europe/London
4049,Papa Westray,United Kingdom,0,E,Europe/London
4050,Stronsay,United Kingdom,0,E,Europe/London
4051,Sanday,United Kingdom,0,E,Europe/London
4052,Lerwick,United Kingdom,0,E,Europe/London
4053,Westray,United Kingdom,0,E,Europe/London
4054,Land's End,United Kingdom,0,E,Europe/London
4055,Penzance,United Kingdom,0,E,Europe/London
4056,Angelsey,United Kingdom,0,E,Europe/London
4057,Barra,United Kingdom,0,E,Europe/London
4058,Dongloe,Ireland,0,E,Europe/Dublin
4059,Leixlip,Ireland,0,E,Europe/Dublin
4060,Sindal,Denmark,1,N,Europe/Copenhagen
4061,Leknes,Norway,1,E,Europe/Oslo
4062,Namsos,Norway,1,E,Europe/Oslo
4063,Mo i Rana,Norway,1,E,Europe/Oslo
4064,Rørvik,Norway,1,E,Europe/Oslo
4065,Røst,Norway,1,E,Europe/Oslo
4066,Sandane,Norway,1,E,Europe/Oslo
4067,Sogndal,Norway,1,E,Europe/Oslo
4068,Svolvær,Norway,1,E,Europe/Oslo
4069,Sorkjosen,Norway,1,E,Europe/Oslo
4070,Vardø,Norway,1,E,Europe/Oslo
4071,Værøy,Norway,1,E,Europe/Oslo
4072,Bydgoszcz,Poland,1,E,Europe/Warsaw
4073,Lodz,Poland,1,E,Europe/Warsaw
4074,Östersund,Sweden,1,E,Europe/Stockholm
4075,Hagfors,Sweden,1,E,Europe/Stockholm
4076,Karlstad,Sweden,1,E,Europe/Stockholm
4077,Torsby,Sweden,1,E,Europe/Stockholm
4078,Ängelholm,Sweden,1,E,Europe/Stockholm
4079,Mohed,Sweden,1,E,Europe/Stockholm
4080,Hemavan,Sweden,1,E,Europe/Stockholm
4081,Ventspils,Latvia,2,E,Europe/Riga
4082,Mpumalanga,South Africa,2,U,Africa/Johannesburg
4083,Malamala,South Africa,2,U,Africa/Johannesburg
4084,Mafeking,South Africa,2,U,Africa/Johannesburg
4085,Ghanzi,Botswana,2,U,Africa/Gaborone
4086,Orapa,Botswana,2,U,Africa/Gaborone
4087,Shakawe,Botswana,2,U,Africa/Gaborone
4088,Tuli Lodge,Botswana,2,U,Africa/Gaborone
4089,Loubomo,Congo (Brazzaville),1,N,Africa/Brazzaville
4090,Chipata,Zambia,2,U,Africa/Lusaka
4091,Solwesi,Zambia,-8,U,America/Los_Angeles
4092,Antsalova,Madagascar,3,U,Indian/Antananarivo
4093,Ankavandra,Madagascar,3,U,Indian/Antananarivo
4094,Belo sur Tsiribihina,Madagascar,3,U,Indian/Antananarivo
4095,Maintirano,Madagascar,3,U,Indian/Antananarivo
4096,Morafenobe,Madagascar,3,U,Indian/Antananarivo
4097,Tambohorano,Madagascar,3,U,Indian/Antananarivo
4098,Tsiroanomandidy,Madagascar,3,U,Indian/Antananarivo
4099,Ambatondrazaka,Madagascar,3,U,Indian/Antananarivo
4100,Port Bergé,Madagascar,3,U,Indian/Antananarivo
4101,Ambanja,Madagascar,3,U,Indian/Antananarivo
4102,Soalala,Madagascar,3,U,Indian/Antananarivo
4103,Mampikony,Madagascar,3,U,Indian/Antananarivo
4104,Tsaratanana,Madagascar,-5,U,America/New_York
4105,Mandritsara,Madagascar,3,U,Indian/Antananarivo
4106,Manja,Madagascar,3,U,Indian/Antananarivo
4107,Catumbela,Angola,1,N,Africa/Luanda
4108,Dundo,Angola,1,N,Africa/Luanda
4109,Ondjiva,Angola,1,N,Africa/Luanda
4110,Mocamedes,Angola,1,N,Africa/Luanda
4111,Koulamoutou,Gabon,1,N,Africa/Libreville
4112,Mouila,Gabon,1,N,Africa/Libreville
4113,Tchibanga,Gabon,1,N,Africa/Libreville
4114,Chimoio,Mozambique,2,U,Africa/Maputo
4115,Sarh,Chad,1,N,Africa/Ndjamena
4116,Club Makokola,Malawi,2,U,Africa/Blantyre
4117,Luderitz,Namibia,1,S,Africa/Windhoek
4118,Ondangwa,Namibia,1,S,Africa/Windhoek
4119,Oranjemund,Namibia,1,S,Africa/Windhoek
4120,Swakopmund,Namibia,1,S,Africa/Windhoek
4121,Boma,Congo (Kinshasa),1,N,Africa/Kinshasa
4122,Matadi,Congo (Kinshasa),1,N,Africa/Kinshasa
4123,Inongo,Congo (Kinshasa),1,N,Africa/Kinshasa
4124,Nioki,Congo (Kinshasa),1,N,Africa/Kinshasa
4125,Kiri,Congo (Kinshasa),1,N,Africa/Kinshasa
4126,Basankusu,Congo (Kinshasa),1,N,Africa/Kinshasa
4127,Tshikapa,Congo (Kinshasa),2,N,Africa/Lubumbashi
4128,Lodja,Congo (Kinshasa),2,N,Africa/Lubumbashi
4129,Ilebo,Congo (Kinshasa),2,N,Africa/Lubumbashi
4130,Outer Skerries,United Kingdom,0,E,Europe/London
4131,La Gomera,Spain,0,E,Atlantic/Canary
4132,Bonthe,Sierra Leone,0,N,Africa/Freetown
4133,Bo,Sierra Leone,0,N,Africa/Freetown
4134,Kenema,Sierra Leone,0,N,Africa/Freetown
4135,Bissau,Guinea-Bissau,0,N,Africa/Bissau
4136,Smara,Western Sahara,0,N,Africa/El_Aaiun
4137,Dakhla,Western Sahara,0,N,Africa/El_Aaiun
4138,Essadouira,Morocco,0,N,Africa/Casablanca
4139,El Aaiún,Western Sahara,0,N,Africa/El_Aaiun
4140,El Aroui,Morocco,0,N,Africa/Casablanca
4141,"Praia, Santiago Island",Cape Verde,-1,U,Atlantic/Cape_Verde
4142,"Sao Filipe, Fogo Island",Cape Verde,-1,U,Atlantic/Cape_Verde
4143,Baco,Ethiopia,3,U,Africa/Addis_Ababa
4144,Beica,Ethiopia,3,U,Africa/Addis_Ababa
4145,Dessie,Ethiopia,3,U,Africa/Addis_Ababa
4146,Dembidollo,Ethiopia,3,U,Africa/Addis_Ababa
4147,Gode,Ethiopia,3,U,Africa/Addis_Ababa
4148,Gore,Ethiopia,3,U,Africa/Addis_Ababa
4149,Kabri Dehar,Ethiopia,3,U,Africa/Addis_Ababa
4150,Mizan Teferi,Ethiopia,3,U,Africa/Addis_Ababa
4151,Tippi,Ethiopia,3,U,Africa/Addis_Ababa
4152,Alula,Somalia,3,U,Africa/Mogadishu
4153,Bosaso,Somalia,3,U,Africa/Mogadishu
4154,Mogadishu,Somalia,3,U,Africa/Mogadishu
4155,Galcaio,Somalia,3,U,Africa/Mogadishu
4156,Burao,Somalia,3,U,Africa/Mogadishu
4157,El Arish,Egypt,2,U,Africa/Cairo
4158,Asyut,Egypt,2,U,Africa/Cairo
4159,Amboseli National Park,Kenya,3,U,Africa/Nairobi
4160,Lokichoggio,Kenya,3,U,Africa/Nairobi
4161,Malindi,Kenya,3,U,Africa/Nairobi
4162,Nanyuki,Kenya,3,U,Africa/Nairobi
4163,Sirt,Libya,2,N,Africa/Tripoli
4164,Tobruk,Libya,2,N,Africa/Tripoli
4165,Al Bayda',Libya,2,N,Africa/Tripoli
4166,Atbara,Sudan,3,U,Africa/Khartoum
4167,Nyala,Sudan,3,U,Africa/Khartoum
4168,Port Sudan,Sudan,3,U,Africa/Khartoum
4169,Bukoba,Tanzania,3,U,Africa/Dar_es_Salaam
4170,Kigoma,Tanzania,3,U,Africa/Dar_es_Salaam
4171,Lindi,Tanzania,3,U,Africa/Dar_es_Salaam
4172,Musoma,Tanzania,3,U,Africa/Dar_es_Salaam
4173,Shinyanga,Tanzania,3,U,Africa/Dar_es_Salaam
4174,Tabora,Tanzania,3,U,Africa/Dar_es_Salaam
4175,Arua,Uganda,3,U,Africa/Kampala
4176,Gulu,Uganda,3,U,Africa/Kampala
4177,Diu,India,5.5,N,Asia/Calcutta
4178,Aberdeen,United States,-6,A,America/Chicago
4179,Athens,United States,-5,A,America/New_York
4180,Waterloo,United States,-6,A,America/Chicago
4181,Walla Walla,United States,-8,A,America/Los_Angeles
4182,Alpena,United States,-5,A,America/New_York
4183,Watertown,United States,-6,A,America/Chicago
4184,Bradford,United States,-5,A,America/New_York
4185,Scottsbluff,United States,-7,A,America/Denver
4186,Beckley,United States,-5,A,America/New_York
4187,Brunswick,United States,-5,A,America/New_York
4188,Burlington,United States,-6,A,America/Chicago
4189,Crescent City,United States,-8,A,America/Los_Angeles
4190,Cape Girardeau,United States,-6,A,America/Chicago
4191,Sault Ste Marie,United States,-5,A,America/New_York
4192,Clarksburg,United States,-5,A,America/New_York
4193,Hancock,United States,-5,A,America/New_York
4194,Dodge City,United States,-6,A,America/Chicago
4195,Du Bois,United States,-5,A,America/New_York
4196,Eau Claire,United States,-6,A,America/Chicago
4197,Elko,United States,-8,A,America/Los_Angeles
4198,New Bedford,United States,-5,A,America/New_York
4199,Fayetteville,United States,-5,A,America/New_York
4200,Glasgow,United States,-7,A,America/Denver
4201,Grand Island,United States,-6,A,America/Chicago
4202,Hot Springs,United States,-6,A,America/Chicago
4203,Huntington,United States,-5,A,America/New_York
4204,Kili Island,Marshall Islands,12,U,Pacific/Majuro
4205,Kirksville,United States,-6,A,America/Chicago
4206,Jamestown,United States,-6,A,America/Chicago
4207,Laramie,United States,-7,A,America/Denver
4208,Latrobe,United States,-5,A,America/New_York
4209,North Platte,United States,-6,A,America/Chicago
4210,Lebanon,United States,-5,A,America/New_York
4211,Klamath Falls,United States,-8,A,America/Los_Angeles
4212,Lancaster,United States,-5,A,America/New_York
4213,Lewistown,United States,-7,A,America/Denver
4214,Lynchburg,United States,-5,A,America/New_York
4215,Muskegon,United States,-5,A,America/New_York
4216,Miles City,United States,-7,A,America/Denver
4217,Muscle Shoals,United States,-6,A,America/Chicago
4218,North Bend,United States,-8,A,America/Los_Angeles
4219,Owensboro,United States,-6,A,America/Chicago
4220,Hattiesburg/Laurel,United States,-6,A,America/Chicago
4221,Pocatello,United States,-7,A,America/Denver
4222,Pierre,United States,-6,A,America/Chicago
4223,Pellston,United States,-5,A,America/New_York
4224,Portsmouth,United States,-5,A,America/New_York
4225,Reading,United States,-5,A,America/New_York
4226,Rhinelander,United States,-6,A,America/Chicago
4227,Rock Springs,United States,-7,A,America/Denver
4228,Rutland,United States,-5,A,America/New_York
4229,San Luis Obispo,United States,-8,A,America/Los_Angeles
4230,Sheridan,United States,-7,A,America/Denver
4231,Saranac Lake,United States,-5,A,America/New_York
4232,Salina,United States,-6,A,America/Chicago
4233,Santa Maria,United States,-8,A,America/Los_Angeles
4234,Tupelo,United States,-6,A,America/Chicago
4235,Quincy,United States,-6,A,America/Chicago
4236,Victoria,United States,-6,A,America/Chicago
4237,Worland,United States,-7,A,America/Denver
4238,Yakima,United States,-8,A,America/Los_Angeles
4239,Nicosia,Cyprus,2,E,Asia/Nicosia
4240,Logroño-Agoncillo,Spain,1,E,Europe/Madrid
4241,Île d'Yeu,France,1,E,Europe/Paris
4242,Angers/Marcé,France,1,E,Europe/Paris
4243,La Môle,France,1,E,Europe/Paris
4244,Syros Island,Greece,2,E,Europe/Athens
4245,Pécs-Pogány,Hungary,1,N,Europe/Budapest
4246,Győr,Hungary,1,N,Europe/Budapest
4247,Sármellék,Hungary,1,N,Europe/Budapest
4248,Aosta,Italy,1,E,Europe/Rome
4249,Salerno,Italy,1,E,Europe/Rome
4250,Corvo,Portugal,-1,E,Atlantic/Azores
4251,Banja Luka,Bosnia and Herzegovina,1,E,Europe/Sarajevo
4252,Usak,Turkey,3,E,Europe/Istanbul
4253,Kars,Turkey,3,E,Europe/Istanbul
4254,Sanliurfa,Turkey,3,E,Europe/Istanbul
4255,Kahramanmaras,Turkey,3,E,Europe/Istanbul
4256,Agri,Turkey,3,E,Europe/Istanbul
4257,Adiyaman,Turkey,3,E,Europe/Istanbul
4258,Balikesir Korfez,Turkey,3,E,Europe/Istanbul
4259,Samsun,Turkey,3,E,Europe/Istanbul
4260,Žilina,Slovakia,1,E,Europe/Bratislava
4261,Cockburn Town,Turks and Caicos Islands,-4,U,America/Grand_Turk
4262,Middle Caicos,Turks and Caicos Islands,-4,U,America/Grand_Turk
4263,Salt Cay,Turks and Caicos Islands,-4,U,America/Grand_Turk
4264,La Isabela,Dominican Republic,-4,U,America/Santo_Domingo
4265,Puerto Barrios,Guatemala,-6,U,America/Guatemala
4266,Quezaltenango,Guatemala,-6,U,America/Guatemala
4267,Utirik Island,Marshall Islands,12,U,Pacific/Majuro
4268,Ahuas,Honduras,-6,U,America/Tegucigalpa
4269,Puerto Lempira,Honduras,-6,U,America/Tegucigalpa
4270,Mili Island,Marshall Islands,12,U,Pacific/Majuro
4271,Celaya,Mexico,-6,S,America/Mexico_City
4272,Ciudad Constitución,Mexico,-7,S,America/Mazatlan
4273,Guerrero Negro,Mexico,-8,S,America/Tijuana
4274,Jalapa,Mexico,-6,S,America/Mexico_City
4275,Chitré,Panama,-5,U,America/Panama
4276,Colón,Panama,-5,U,America/Panama
4277,Jaqué,Panama,-5,U,America/Panama
4278,La Palma,Panama,-5,U,America/Panama
4279,Roxana,Costa Rica,-6,U,America/Costa_Rica
4280,Pococi,Costa Rica,-6,U,America/Costa_Rica
4281,Nicoya,Costa Rica,-6,U,America/Costa_Rica
4282,Nandayure,Costa Rica,-6,U,America/Costa_Rica
4283,Puerto Jimenez,Costa Rica,-6,U,America/Costa_Rica
4284,Playa Samara,Costa Rica,-6,U,America/Costa_Rica
4285,Jeremie,Haiti,-5,U,America/Port-au-Prince
4286,Port-de-Paix,Haiti,-5,U,America/Port-au-Prince
4287,Cayo Coco,Cuba,-5,U,America/Havana
4288,Trinidad,Cuba,-5,U,America/Havana
4289,Andros,Bahamas,-5,U,America/Nassau
4290,Arthur's Town,Bahamas,-5,U,America/Nassau
4291,Cat Island,Bahamas,-5,U,America/Nassau
4292,Colonel Hill,Bahamas,-5,U,America/Nassau
4293,Atiu Island,Cook Islands,-10,U,Pacific/Rarotonga
4294,Mangaia Island,Cook Islands,-10,U,Pacific/Rarotonga
4295,Manihiki Island,Cook Islands,-10,U,Pacific/Rarotonga
4296,Mauke Island,Cook Islands,-10,U,Pacific/Rarotonga
4297,Mitiaro Island,Cook Islands,-10,U,Pacific/Rarotonga
4298,Penrhyn Island,Cook Islands,-10,U,Pacific/Rarotonga
4299,Cicia,Fiji,12,U,Pacific/Fiji
4300,Malolo Lailai Island,Fiji,12,U,Pacific/Fiji
4301,Vunisea,Fiji,12,U,Pacific/Fiji
4302,Mana Island,Fiji,12,U,Pacific/Fiji
4303,Moala,Fiji,12,U,Pacific/Fiji
4304,Ngau,Fiji,12,U,Pacific/Fiji
4305,Lakeba Island,Fiji,12,U,Pacific/Fiji
4306,Lambasa,Fiji,12,U,Pacific/Fiji
4307,Matei,Fiji,12,U,Pacific/Fiji
4308,Koro Island,Fiji,12,U,Pacific/Fiji
4309,Rotuma,Fiji,12,U,Pacific/Fiji
4310,Savusavu,Fiji,12,U,Pacific/Fiji
4311,Eua Island,Tonga,13,U,Pacific/Tongatapu
4312,Lifuka,Tonga,13,U,Pacific/Tongatapu
4313,"Angaha, Niuafo'ou Island",Tonga,13,U,Pacific/Tongatapu
4314,Niuatoputapu,Tonga,13,U,Pacific/Tongatapu
4315,Vanua Balavu,Fiji,12,U,Pacific/Fiji
4316,Alofi,Niue,-11,U,Pacific/Niue
4317,Futuna Island,Wallis and Futuna,12,U,Pacific/Wallis
4318,Savaii Island,Samoa,13,U,Pacific/Apia
4319,Apataki,French Polynesia,-10,U,Pacific/Tahiti
4320,Ahe,French Polynesia,-10,U,Pacific/Tahiti
4321,Hiva-oa,French Polynesia,-9.5,U,Pacific/Marquesas
4322,Ua Pou,French Polynesia,-9.5,U,Pacific/Marquesas
4323,Ua Huka,French Polynesia,-9.5,U,Pacific/Marquesas
4324,Ablow,Vanuatu,11,U,Pacific/Efate
4325,Sola,Vanuatu,11,U,Pacific/Efate
4326,Loh/Linua,Vanuatu,11,U,Pacific/Efate
4327,Sangafa,Vanuatu,11,U,Pacific/Efate
4328,Craig Cove,Vanuatu,11,U,Pacific/Efate
4329,Longana,Vanuatu,11,U,Pacific/Efate
4330,Pentecost Island,Vanuatu,11,U,Pacific/Efate
4331,Paama Island,Vanuatu,11,U,Pacific/Efate
4332,Lamap,Vanuatu,11,U,Pacific/Efate
4333,Lamen Bay,Vanuatu,11,U,Pacific/Efate
4334,Maewo Island,Vanuatu,11,U,Pacific/Efate
4335,Lonorore,Vanuatu,11,U,Pacific/Efate
4336,Norsup,Vanuatu,11,U,Pacific/Efate
4337,Gaua Island,Vanuatu,11,U,Pacific/Efate
4338,Redcliffe,Vanuatu,11,U,Pacific/Efate
4339,Santo,Vanuatu,11,U,Pacific/Efate
4340,Tongoa Island,Vanuatu,11,U,Pacific/Efate
4341,Ambryn Island,Vanuatu,11,U,Pacific/Efate
4342,Valesdir,Vanuatu,11,U,Pacific/Efate
4343,Malekula Island,Vanuatu,11,U,Pacific/Efate
4344,Olpoi,Vanuatu,11,U,Pacific/Efate
4345,Anelghowhat,Vanuatu,11,U,Pacific/Efate
4346,Aniwa,Vanuatu,11,U,Pacific/Efate
4347,Dillon's Bay,Vanuatu,11,U,Pacific/Efate
4348,Futuna Island,Vanuatu,11,U,Pacific/Efate
4349,Ipota,Vanuatu,11,U,Pacific/Efate
4350,Tiga,New Caledonia,11,U,Pacific/Noumea
4351,Waala,New Caledonia,11,U,Pacific/Noumea
4352,Île des Pins,New Caledonia,11,U,Pacific/Noumea
4353,Faizabad,Afghanistan,4.5,U,Asia/Kabul
4354,Dawadmi,Saudi Arabia,3,U,Asia/Riyadh
4355,Al-Jawf,Saudi Arabia,3,U,Asia/Riyadh
4356,Wadi-al-dawasir,Saudi Arabia,3,U,Asia/Riyadh
4357,Khorram Abad,Iran,3.5,E,Asia/Tehran
4358,Bam,Iran,3.5,E,Asia/Tehran
4359,Rafsanjan,Iran,3.5,E,Asia/Tehran
4360,Bojnourd,Iran,3.5,E,Asia/Tehran
4361,Sabzevar,Iran,3.5,E,Asia/Tehran
4362,Noshahr,Iran,3.5,E,Asia/Tehran
4363,Dasht-e-naz,Iran,3.5,E,Asia/Tehran
4364,Lar,Iran,3.5,E,Asia/Tehran
4365,Ardabil,Iran,3.5,E,Asia/Tehran
4366,Uromiyeh,Iran,3.5,E,Asia/Tehran
4367,Al Ain,United Arab Emirates,4,U,Asia/Dubai
4368,Bannu,Pakistan,5,N,Asia/Karachi
4369,Bahawalpur,Pakistan,5,N,Asia/Karachi
4370,Chitral,Pakistan,5,N,Asia/Karachi
4371,Dalbandin,Pakistan,5,N,Asia/Karachi
4372,Dera Ghazi Khan,Pakistan,5,N,Asia/Karachi
4373,Dera Ismael Khan,Pakistan,5,N,Asia/Karachi
4374,Jiwani,Pakistan,5,N,Asia/Karachi
4375,Hyderabad,Pakistan,5,N,Asia/Karachi
4376,Khuzdar,Pakistan,5,N,Asia/Karachi
4377,Ormara Raik,Pakistan,5,N,Asia/Karachi
4378,Parachinar,Pakistan,5,N,Asia/Karachi
4379,Skardu,Pakistan,5,N,Asia/Karachi
4380,Sehwan Sharif,Pakistan,5,N,Asia/Karachi
4381,Turbat,Pakistan,5,N,Asia/Karachi
4382,Sulaymaniyah,Iraq,3,U,Asia/Baghdad
4383,Kamishly,Syria,2,E,Asia/Damascus
4384,Sayun Intl,Yemen,3,U,Asia/Aden
4385,Adak Island,United States,-10,A,America/Adak
4386,Gustavus,United States,-9,A,America/Anchorage
4387,Skagway,United States,-9,A,America/Anchorage
4388,Holy Cross,United States,-9,A,America/Anchorage
4389,Haines,United States,-9,A,America/Anchorage
4390,Kalskag,United States,-9,A,America/Anchorage
4391,Mcgrath,United States,-9,A,America/Anchorage
4392,Mountain Village,United States,-9,A,America/Anchorage
4393,Aniak,United States,-9,A,America/Anchorage
4394,Chevak,United States,-9,A,America/Anchorage
4395,Wrangell,United States,-9,A,America/Anchorage
4396,Balimo,Papua New Guinea,10,U,Pacific/Port_Moresby
4397,Baimuru,Papua New Guinea,10,U,Pacific/Port_Moresby
4398,Molokai,United States,-10,A,Pacific/Honolulu
4399,Eniwetok Atoll,Marshall Islands,12,U,Pacific/Majuro
4400,Matsu Islands,Taiwan,8,U,Asia/Taipei
4401,Hengchun,Taiwan,8,U,Asia/Taipei
4402,Kushiro,Japan,9,U,Asia/Tokyo
4403,Saga,Japan,9,N,Asia/Tokyo
4404,Iwami,Japan,9,U,Asia/Tokyo
4405,Fukushima,Japan,9,U,Asia/Tokyo
4406,Odate Noshiro,Japan,9,U,Asia/Tokyo
4407,Shonai,Japan,9,U,Asia/Tokyo
4408,Miyakejima,Japan,9,U,Asia/Tokyo
4409,Kunsan,South Korea,9,U,Asia/Seoul
4410,Mokpo,South Korea,9,U,Asia/Seoul
4411,Wonju,South Korea,9,U,Asia/Seoul
4412,Sokcho / Gangneung,South Korea,9,U,Asia/Seoul
4413,Sacheon,South Korea,9,U,Asia/Seoul
4414,Chongju,South Korea,9,U,Asia/Seoul
4415,Olongapo City,Philippines,8,N,Asia/Manila
4416,Cuyo,Philippines,8,N,Asia/Manila
4417,General Santos City,Philippines,8,N,Asia/Manila
4418,Camiguin,Philippines,8,N,Asia/Manila
4419,Jolo,Philippines,8,N,Asia/Manila
4420,Sanga Sanga,Philippines,8,N,Asia/Manila
4421,Sangley Point,Philippines,8,N,Asia/Manila
4422,Tandag,Philippines,8,N,Asia/Manila
4423,Naga,Philippines,8,N,Asia/Manila
4424,Basco,Philippines,8,N,\N
4425,San Fernando,Philippines,8,N,Asia/Manila
4426,Tuguegarao,Philippines,8,N,Asia/Manila
4427,Virac,Philippines,8,N,Asia/Manila
4428,Calbayog City,Philippines,8,N,Asia/Manila
4429,Catarman,Philippines,8,N,Asia/Manila
4430,Masbate,Philippines,8,N,Asia/Manila
4431,Roxas City,Philippines,8,N,Asia/Manila
4432,Tartagal,Argentina,-3,N,America/Argentina/Salta
4433,Las Heras,Argentina,-3,N,America/Argentina/Rio_Gallegos
4434,San Antonio Oeste,Argentina,-3,N,America/Argentina/Salta
4435,Gobernador Gregores,Argentina,-3,N,America/Argentina/Rio_Gallegos
4436,Santa Teresita,Argentina,-3,N,America/Buenos_Aires
4437,Necochea,Argentina,-3,N,America/Buenos_Aires
4438,Juazeiro Do Norte,Brazil,-3,S,America/Fortaleza
4439,Lençóis,Brazil,-3,S,America/Fortaleza
4440,Macaé,Brazil,-3,S,America/Sao_Paulo
4441,Marília,Brazil,-3,S,America/Sao_Paulo
4442,Vitória Da Conquista,Brazil,-3,S,America/Fortaleza
4443,Santa Maria,Brazil,-3,S,America/Sao_Paulo
4444,Toledo,Brazil,-3,S,America/Sao_Paulo
4445,El Salvador,Chile,-4,S,America/Santiago
4446,Pucon,Chile,-4,S,America/Santiago
4447,Sorocaba,Brazil,-3,S,America/Sao_Paulo
4448,San Cristóbal,Ecuador,-6,U,Pacific/Galapagos
4449,La Toma (Catamayo),Ecuador,-5,U,America/Guayaquil
4450,Esmeraldas,Ecuador,-5,U,America/Guayaquil
4451,Stanley,Falkland Islands,-3,U,Atlantic/Stanley
4452,Cartago,Colombia,-5,U,America/Bogota
4453,Garzón,Colombia,-5,U,America/Bogota
4454,Puerto Leguízamo,Colombia,-5,U,America/Bogota
4455,La Pedrera,Colombia,-5,U,America/Bogota
4456,Nuquí,Colombia,-5,U,America/Bogota
4457,Puerto Inírida,Colombia,-5,U,America/Bogota
4458,Yopal,Colombia,-5,U,America/Bogota
4459,Guayaramerín,Bolivia,-4,U,America/La_Paz
4460,Puerto Rico/Manuripi,Bolivia,-4,U,America/La_Paz
4461,Riberalta,Bolivia,-4,U,America/La_Paz
4462,Reyes,Bolivia,-4,U,America/La_Paz
4463,San Borja,Bolivia,-4,U,America/La_Paz
4464,Paramaribo,Suriname,-3,U,America/Paramaribo
4465,Mucuri,Brazil,-3,S,America/Fortaleza
4466,Caballococha,Peru,-5,U,America/Lima
4467,Cajamarca,Peru,-5,U,America/Lima
4468,Huánuco,Peru,-5,U,America/Lima
4469,Nazca,Peru,-5,U,America/Lima
4470,Santa Rosa,Brazil,-3,S,America/Sao_Paulo
4471,Maldonado,Uruguay,-3,S,America/Montevideo
4472,Maracay,Venezuela,-4,U,America/Caracas
4473,El Vigía,Venezuela,-4,U,America/Caracas
4474,Ji-Paraná,Brazil,-4,S,America/Boa_Vista
4475,Codrington,Antigua and Barbuda,-4,U,America/Antigua
4476,Grande Anse,Guadeloupe,-4,U,America/Guadeloupe
4477,Basse Terre,Guadeloupe,-4,U,America/Guadeloupe
4478,St-François,Guadeloupe,-4,U,America/Guadeloupe
4479,Grand Bourg,Guadeloupe,-4,U,America/Guadeloupe
4480,Charlestown,Saint Kitts and Nevis,-4,U,America/St_Kitts
4481,Spanish Town,British Virgin Islands,-4,U,America/Tortola
4482,Bequia,Saint Vincent and the Grenadines,-4,U,America/St_Vincent
4483,Union Island,Saint Vincent and the Grenadines,-4,U,America/St_Vincent
4484,Kokshetau,Kazakhstan,6,U,Asia/Qyzylorda
4485,Petropavlosk,Kazakhstan,6,U,Asia/Qyzylorda
4486,Zhezkazgan,Kazakhstan,6,U,Asia/Qyzylorda
4487,Ust Kamenogorsk,Kazakhstan,6,U,Asia/Qyzylorda
4488,Kostanay,Kazakhstan,6,U,Asia/Qyzylorda
4489,Ganja,Azerbaijan,4,E,Asia/Baku
4490,Nakhchivan,Azerbaijan,4,E,Asia/Baku
4491,Neryungri,Russia,9,N,Asia/Yakutsk
4492,Yakutia,Russia,9,N,Asia/Yakutsk
4493,Chokurdah,Russia,11,N,Asia/Srednekolymsk
4494,Cherskiy,Russia,11,N,Asia/Srednekolymsk
4495,Tiksi,Russia,9,N,Asia/Yakutsk
4496,Komsomolsk-on-Amur,Russia,10,N,Asia/Vladivostok
4497,Anadyr,Russia,12,N,Asia/Anadyr
4498,Okhotsk,Russia,10,N,Asia/Vladivostok
4499,Ujae Atoll,Marshall Islands,12,U,Pacific/Majuro
4500,Mariupol International,Ukraine,2,E,Europe/Kiev
4501,Lugansk,Ukraine,2,E,Europe/Kiev
4502,Zaporozhye,Ukraine,2,E,Europe/Kiev
4503,Krivoy Rog,Ukraine,2,E,Europe/Kiev
4504,Kharkov,Ukraine,2,E,Europe/Kiev
4505,Ivano-Frankivsk,Ukraine,2,E,Europe/Kiev
4506,Chernovtsk,Ukraine,2,E,Europe/Kiev
4507,Rivne,Ukraine,2,E,Europe/Kiev
4508,Uzhgorod,Ukraine,2,E,Europe/Kiev
4509,Solovetsky Islands,Russia,3,N,Europe/Moscow
4510,Cherepovets,Russia,3,N,Europe/Moscow
4511,Amderma,Russia,3,N,Europe/Moscow
4512,Kotlas,Russia,3,N,Europe/Moscow
4513,Petrozavodsk,Russia,3,N,Europe/Moscow
4514,Hrodna,Belarus,3,E,Europe/Minsk
4515,Mogilev,Belarus,3,E,Europe/Minsk
4516,Yeniseysk,Russia,7,N,Asia/Krasnoyarsk
4517,Kyzyl,Russia,7,N,Asia/Krasnoyarsk
4518,Novokuznetsk,Russia,7,N,Asia/Krasnoyarsk
4519,Khatanga,Russia,7,N,Asia/Krasnoyarsk
4520,Igarka,Russia,7,N,Asia/Krasnoyarsk
4521,Grozny,Russia,3,N,Europe/Moscow
4522,Nalchik,Russia,3,N,Europe/Moscow
4523,Beslan,Russia,3,N,Europe/Moscow
4524,Elista,Russia,3,N,Europe/Moscow
