5439,Neerlerit Inaat Airport,3928,CNP,BGCO
5440,Paamiut Heliport,3929,JFR,BGFH
5441,Qeqertarsuaq Heliport,3930,JGO,BGGN
5442,Qaqortoq Heliport,3931,JJU,BGJH
5443,Maniitsoq Airport,3932,JSU,BGMQ
5444,Nanortalik Heliport,3933,JNN,BGNN
5445,Narsaq Heliport,3934,JNS,BGNS
5446,Qaanaaq Airport,3935,NAQ,BGQQ
5447,Sisimiut Airport,3936,JHS,BGSS
5448,Upernavik Airport,3937,JUV,BGUK
5449,Qaarsut Airport,3938,JQA,BGUQ
5450,Grímsey Airport,3939,GRY,BIGR
5452,Thorshofn Airport,3940,THO,BITN
5453,Vopnafjörður Airport,3941,VPN,BIVO
5456,Whistler/Green Lake Water Aerodrome,3942,YWS,CAE5
5457,Anahim Lake Airport,3943,YAA,CAJ4
5458,Williams Harbour Airport,3944,YWM,CCA6
5459,St. Lewis (Fox Harbour) Airport,3945,YFX,CCK4
5460,Port Hope Simpson Airport,3946,YHA,CCP4
5461,Rigolet Airport,3947,YRG,CCZ2
5462,Colville Lake Airport,3948,YCK,CEB3
5463,Whatì Airport,3949,YLE,CEM3
5464,Summer Beaver Airport,3950,SUR,CJV7
5465,Wapekeka Airport,3951,YAX,CKB6
5466,Wunnumin Lake Airport,3952,WNN,CKL3
5467,North Spirit Lake Airport,3953,YNO,CKQ3
5468,Bearskin Lake Airport,3954,XBE,CNE3
5469,Kingfisher Lake Airport,3955,KIF,CNM5
5470,Ogoki Post Airport,3956,YOG,CNT3
5471,Poplar Hill Airport,3957,YHP,CPV7
5472,Chisasibi Airport,3958,YKU,CSU2
5473,Tête-à-la-Baleine Airport,3959,ZTB,CTB6
5474,La Tabatière Airport,3960,ZLT,CTU5
5478,Cat Lake Airport,3961,YAC,CYAC
5479,Fort Frances Municipal Airport,3962,YAG,CYAG
5480,Kasabonika Airport,3963,XKS,CYAQ
5481,Kangirsuk Airport,3964,YKG,CYAS
5482,Attawapiskat Airport,3965,YAT,CYAT
5483,Lac Du Bonnet Airport,3966,\N,CYAX
5484,Uranium City Airport,3967,YBE,CYBE
5485,Lourdes de Blanc Sablon Airport,3968,YBX,CYBX
5486,Cartwright Airport,3969,YRF,CYCA
5487,Chesterfield Inlet Airport,3970,YCS,CYCS
5488,Nain Airport,3971,YDP,CYDP
5489,Fort Severn Airport,3972,YER,CYER
5490,Fort Albany Airport,3973,YFA,CYFA
5491,Fort Hope Airport,3974,YFH,CYFH
5492,Makkovik Airport,3975,YMN,CYFT
5493,Texada Gillies Bay Airport,3976,YGB,CYGB
5494,Gods Lake Narrows Airport,3977,YGO,CYGO
5495,Igloolik Airport,3978,YGT,CYGT
5496,Kuujjuarapik Airport,3979,YGW,CYGW
5497,Gillam Airport,3980,YGX,CYGX
5498,Grise Fiord Airport,3981,YGZ,CYGZ
5499,Quaqtaq Airport,3982,YQC,CYHA
5500,Vancouver Harbour Water Aerodrome,151,CXH,CYHC
5501,Nemiscau Airport,3983,YNS,CYHH
5502,Hopedale Airport,3984,YHO,CYHO
5503,Chevery Airport,3985,YHR,CYHR
5504,Ivujivik Airport,3986,YIK,CYIK
5505,Island Lake Airport,3987,YIV,CYIV
5506,Akulivik Airport,3988,AKV,CYKO
5507,Waskaganish Airport,3989,YKQ,CYKQ
5508,Aupaluk Airport,3990,YPJ,CYLA
5509,Kimmirut Airport,3991,YLC,CYLC
5510,Lansdowne House Airport,3992,YLH,CYLH
5511,St Georges Airport,3993,\N,CYSG
5512,Kangiqsualujjuaq (Georges River) Airport,3994,XGR,CYLU
5513,Mary's Harbour Airport,3995,YMH,CYMH
5514,Chapais Airport,3996,YMT,CYMT
5515,Umiujaq Airport,3997,YUD,CYMU
5516,Wemindji Airport,3998,YNC,CYNC
5517,Norway House Airport,3999,YNE,CYNE
5518,Points North Landing Airport,4000,YNL,CYNL
5519,Oxford House Airport,4001,YOH,CYOH
5520,Inukjuak Airport,4002,YPH,CYPH
5521,Pikangikum Airport,4003,YPM,CYPM
5522,Peawanuck Airport,4004,YPO,CYPO
5523,Powell River Airport,4005,YPW,CYPW
5524,The Pas Airport,4006,YQD,CYQD
5525,Nakina Airport,4007,YQN,CYQN
5526,Rae Lakes Airport,4008,YRA,CYRA
5527,Red Lake Airport,4009,YRL,CYRL
5528,Stony Rapids Airport,4010,YSF,CYSF
5529,Sanikiluaq Airport,4011,YSK,CYSK
5530,St. Theresa Point Airport,4012,YST,CYST
5531,Big Trout Lake Airport,4013,YTL,CYTL
5532,Deer Lake Airport,4014,YVZ,CYVZ
5533,Webequie Airport,4015,YWP,CYWP
5534,Whale Cove Airport,4016,YXN,CYXN
5535,Salluit Airport,4017,YZG,CYZG
5536,York Landing Airport,4018,ZAC,CZAC
5537,Ilford Airport,4019,ILF,CZBD
5538,Bathurst Airport,4020,ZBF,CZBF
5539,Eastmain River Airport,4021,ZEM,CZEM
5540,Fond-Du-Lac Airport,4022,ZFD,CZFD
5541,Gods River Airport,4023,ZGI,CZGI
5542,Swan River Airport,4024,ZJN,CZJN
5543,Kashechewan Airport,4025,ZKE,CZKE
5544,Muskrat Dam Airport,4026,MSA,CZMD
5545,Masset Airport,4027,ZMT,CZMT
5546,Sachigo Lake Airport,4028,ZPB,CZPB
5547,Round Lake (Weagamow Lake) Airport,4029,ZRJ,CZRJ
5548,Sandy Lake Airport,4030,ZSJ,CZSJ
5549,Shamattawa Airport,4031,ZTM,CZTM
5550,Churchill Falls Airport,4032,ZUM,CZUM
5551,Wollaston Lake Airport,4033,ZWL,CZWL
5552,Batna Airport,4034,BLJ,DABT
5553,Béchar Boudghene Ben Ali Lotfi Airport,4035,CBH,DAOR
5554,Bordj Badji Mokhtar Airport,4036,BMW,DATM
5555,Guemar Airport,4037,ELU,DAUO
5556,Kumasi Airport,4038,KMS,DGSI
5557,Heringsdorf Airport,4039,HDF,EDAH
5558,Heide-Büsum Airport,4040,HEI,EDXB
5559,Helgoland-Düne Airport,4041,HGL,EDXH
5560,Seinäjoki Airport,4042,SJY,EFSI
5561,Nottingham Airport,4043,NQT,EGBN
5562,Robin Hood Doncaster Sheffield Airport,4044,DSA,EGCN
5563,Campbeltown Airport,4045,CAL,EGEC
5564,Eday Airport,4046,EOI,EGED
5565,Fair Isle Airport,4047,FIE,EGEF
5566,North Ronaldsay Airport,4048,NRL,EGEN
5567,Papa Westray Airport,4049,PPW,EGEP
5568,Stronsay Airport,4050,SOY,EGER
5569,Sanday Airport,4051,NDY,EGES
5570,Lerwick / Tingwall Airport,4052,LWK,EGET
5571,Westray Airport,4053,WRY,EGEW
5572,Land's End Airport,4054,LEQ,EGHC
5573,Penzance Heliport,4055,PZE,EGHK
5574,Anglesey Airport,4056,VLY,EGOV
5575,Barra Airport,4057,BRR,EGPR
5577,Donegal Airport,4058,CFN,EIDL
5578,Weston Airport,4059,\N,EIWT
5579,Sindal Airport,4060,CNL,EKSN
5580,Leknes Airport,4061,LKN,ENLK
5581,Namsos Høknesøra Airport,4062,OSY,ENNM
5582,"Mo i Rana Airport, Røssvoll",4063,MQN,ENRA
5583,"Rørvik Airport, Ryum",4064,RVK,ENRM
5584,Røst Airport,4065,RET,ENRS
5585,Sandane Airport (Anda),4066,SDN,ENSD
5586,Sogndal Airport,4067,SOG,ENSG
5587,Svolvær Helle Airport,4068,SVJ,ENSH
5588,Sørkjosen Airport,4069,SOJ,ENSR
5589,"Vardø Airport, Svartnes",4070,VAW,ENSS
5590,Værøy Heliport,4071,VRY,ENVR
5591,Bydgoszcz Ignacy Jan Paderewski Airport,4072,BZG,EPBY
5592,Łódź Władysław Reymont Airport,4073,LCJ,EPLL
5593,Åre Östersund Airport,4074,OSD,ESNZ
5594,Hagfors Airport,4075,HFS,ESOH
5595,Karlstad Airport,4076,KSD,ESOK
5596,Torsby Airport,4077,TYF,ESST
5597,Ängelholm-Helsingborg Airport,4078,AGH,ESTA
5598,Storuman Airport,4079,SQO,ESUD
5599,Hemavan Airport,4080,HMV,ESUT
5602,Ventspils International Airport,4081,VNT,EVVA
5603,Rand Airport,759,QRA,FAGM
5604,Kruger Mpumalanga International Airport,4082,MQP,FAKN
5605,Malamala Airport,4083,AAM,FAMD
5606,Mmabatho International Airport,4084,MBD,FAMM
5607,Ghanzi Airport,4085,GNZ,FBGZ
5608,Orapa Airport,4086,ORP,FBOR
5609,Shakawe Airport,4087,SWX,FBSW
5610,Limpopo Valley Airport,4088,TLD,FBTL
5611,Ngot Nzoungou Airport,4089,DIS,FCPL
5612,Chipata Airport,4090,CIP,FLCP
5613,Los Alamitos Army Air Field,4091,\N,KSLI
5614,Iconi Airport,861,YVA,FMCN
5615,Antsalova Airport,4092,WAQ,FMMG
5616,Ankavandra Airport,4093,JVA,FMMK
5617,Belo sur Tsiribihina Airport,4094,BMD,FMML
5618,Maintirano Airport,4095,MXT,FMMO
5619,Morafenobe Airport,4096,TVA,FMMR
5620,Tambohorano Airport,4097,WTA,FMMU
5621,Tsiroanomandidy Airport,4098,WTS,FMMX
5622,Ambatondrazaka Airport,4099,WAM,FMMZ
5623,Port Bergé Airport,4100,WPB,FMNG
5624,Ambanja Airport,4101,\N,FMNJ
5625,Soalala Airport,4102,DWB,FMNO
5626,Mampikony Airport,4103,WMP,FMNP
5627,Nasa Shuttle Landing Facility Airport,4104,\N,KTTS
5628,Mandritsara Airport,4105,WMA,FMNX
5629,Manja Airport,4106,MJA,FMSJ
5630,Catumbela Airport,4107,CBT,FNCT
5631,Dundo Airport,4108,DUE,FNDU
5632,Ngjiva Pereira Airport,4109,VPE,FNGI
5633,Namibe Airport,4110,MSZ,FNMO
5634,Koulamoutou Mabimbi Airport,4111,KOU,FOGK
5635,Mouilla Ville Airport,4112,MJL,FOGM
5636,Tchibanga Airport,4113,TCH,FOOT
5637,Chimoio Airport,4114,VPY,FQCH
5639,Sarh Airport,4115,SRH,FTTA
5640,Club Makokola Airport,4116,CMK,FWCM
5641,Luderitz Airport,4117,LUD,FYLZ
5642,Ondangwa Airport,4118,OND,FYOA
5643,Oranjemund Airport,4119,OMD,FYOG
5644,Swakopmund Airport,4120,SWP,FYSM
5645,Eros Airport,3681,ERS,FYWE
5646,Boma Airport,4121,BOA,FZAJ
5647,Tshimpi Airport,4122,MAT,FZAM
5648,Inongo Airport,4123,INO,FZBA
5649,Nioki Airport,4124,NIO,FZBI
5650,Basango Mboliasa Airport,4125,KRZ,FZBT
5651,Basankusu Airport,4126,BSU,FZEN
5652,Tshikapa Airport,4127,TSH,FZUK
5653,Lodja Airport,4128,LJA,FZVA
5654,Ilebo Airport,4129,PFR,FZVS
5657,Outer Skerries Airport,4130,OUK,EGOU
5659,La Gomera Airport,4131,GMZ,GCGM
5662,Sherbro International Airport,4132,BTE,GFBN
5663,Bo Airport,4133,KBS,GFBO
5664,Kenema Airport,4134,KEN,GFKE
5665,Osvaldo Vieira International Airport,4135,OXB,GGOV
5669,Smara Airport,4136,SMW,GMMA
5670,Dakhla Airport,4137,VIL,GMMH
5671,Mogador Airport,4138,ESU,GMMI
5672,Hassan I Airport,4139,EUN,GMML
5673,Nador International Airport,4140,NDR,GMMW
5674,Praia International Airport,4141,RAI,GVNP
5675,São Filipe Airport,4142,SFL,GVSF
5676,Baco Airport,4143,BCO,HABC
5677,Beica Airport,4144,BEI,HABE
5678,Combolcha Airport,4145,DSE,HADC
5679,Dembidollo Airport,4146,DEM,HADD
5680,Gode Airport,4147,GDE,HAGO
5681,Gore Airport,4148,GOR,HAGR
5682,Kabri Dehar Airport,4149,ABK,HAKD
5683,Mizan Teferi Airport,4150,MTF,HAMT
5684,Tippi Airport,4151,TIE,HATP
5685,Alula Airport,4152,ALU,HCMA
5686,Bosaso Airport,4153,BSA,HCMF
5687,Aden Adde International Airport,4154,MGQ,HCMM
5688,Galcaio Airport,4155,GLK,HCMR
5689,Burao Airport,4156,BUO,HCMV
5690,El Arish International Airport,4157,AAC,HEAR
5691,Assiut International Airport,4158,ATZ,HEAT
5692,Amboseli Airport,4159,ASV,HKAM
5693,Lokichoggio Airport,4160,LKG,HKLK
5694,Malindi Airport,4161,MYD,HKML
5695,Nanyuki Airport,4162,NYK,HKNY
5696,Gardabya Airport,4163,SRX,HLGD
5697,Gamal Abdel Nasser Airport,4164,TOB,HLGN
5698,Mitiga Airport,1088,MJI,HLLM
5699,La Abraq Airport,4165,LAQ,HLLQ
5700,Atbara Airport,4166,ATB,HSAT
5701,Nyala Airport,4167,UYL,HSNN
5702,Port Sudan New International Airport,4168,PZU,HSPN
5703,Bukoba Airport,4169,BKZ,HTBU
5704,Kigoma Airport,4170,TKQ,HTKA
5705,Lindi Airport,4171,LDI,HTLI
5706,Musoma Airport,4172,MUZ,HTMU
5707,Shinyanga Airport,4173,SHY,HTSY
5708,Tabora Airport,4174,TBO,HTTB
5709,Arua Airport,4175,RUA,HUAR
5710,Gulu Airport,4176,ULU,HUGU
5711,Diu Airport,4177,DIU,VA1P
5714,Aberdeen Regional Airport,4178,ABR,KABR
5715,Southwest Georgia Regional Airport,3484,ABY,KABY
5716,Athens Ben Epps Airport,4179,AHN,KAHN
5717,Alamogordo White Sands Regional Airport,3435,ALM,KALM
5718,Waterloo Regional Airport,4180,ALO,KALO
5719,Walla Walla Regional Airport,4181,ALW,KALW
5720,Alpena County Regional Airport,4182,APN,KAPN
5721,Watertown Regional Airport,4183,ATY,KATY
5722,Bradford Regional Airport,4184,BFD,KBFD
5723,Western Neb. Rgnl/William B. Heilig Airport,4185,BFF,KBFF
5724,Raleigh County Memorial Airport,4186,BKW,KBKW
5725,Brunswick Golden Isles Airport,4187,BQK,KBQK
5726,Southeast Iowa Regional Airport,4188,BRL,KBRL
5727,Jack Mc Namara Field Airport,4189,CEC,KCEC
5728,Cape Girardeau Regional Airport,4190,CGI,KCGI
5729,Chippewa County International Airport,4191,CIU,KCIU
5730,North Central West Virginia Airport,4192,CKB,KCKB
5731,William R Fairchild International Airport,3126,CLM,KCLM
5732,Houghton County Memorial Airport,4193,CMX,KCMX
5733,Dodge City Regional Airport,4194,DDC,KDDC
5734,DuBois Regional Airport,4195,DUJ,KDUJ
5735,Chippewa Valley Regional Airport,4196,EAU,KEAU
5736,Elko Regional Airport,4197,EKO,KEKO
5737,New Bedford Regional Airport,4198,EWB,KEWB
5738,Fayetteville Regional Grannis Field,4199,FAY,KFAY
5739,Wokal Field Glasgow International Airport,4200,GGW,KGGW
5740,Central Nebraska Regional Airport,4201,GRI,KGRI
5741,Memorial Field,4202,HOT,KHOT
5742,Tri-State/Milton J. Ferguson Field,4203,HTS,KHTS
5743,Kili Airport,4204,KIO,Q51
5744,Kirksville Regional Airport,4205,IRK,KIRK
5745,Jamestown Regional Airport,4206,JMS,KJMS
5746,Laramie Regional Airport,4207,LAR,KLAR
5747,Arnold Palmer Regional Airport,4208,LBE,KLBE
5748,North Platte Regional Airport Lee Bird Field,4209,LBF,KLBF
5749,Lebanon Municipal Airport,4210,LEB,KLEB
5750,Crater Lake-Klamath Regional Airport,4211,LMT,KLMT
5751,Lancaster Airport,4212,LNS,KLNS
5752,Lewistown Municipal Airport,4213,LWT,KLWT
5753,Lynchburg Regional Preston Glenn Field,4214,LYH,KLYH
5754,Muskegon County Airport,4215,MKG,KMKG
5755,Frank Wiley Field,4216,MLS,KMLS
5756,Northwest Alabama Regional Airport,4217,MSL,KMSL
5757,Southwest Oregon Regional Airport,4218,OTH,KOTH
5758,Owensboro Daviess County Airport,4219,OWB,KOWB
5759,Hattiesburg Laurel Regional Airport,4220,PIB,KPIB
5760,Pocatello Regional Airport,4221,PIH,KPIH
5761,Pierre Regional Airport,4222,PIR,KPIR
5762,Pellston Regional Airport of Emmet County Airport,4223,PLN,KPLN
5763,Portsmouth International at Pease Airport,4224,PSM,KPSM
5764,Reading Regional Carl A Spaatz Field,4225,RDG,KRDG
5765,Rhinelander Oneida County Airport,4226,RHI,KRHI
5766,Southwest Wyoming Regional Airport,4227,RKS,KRKS
5767,Rutland - Southern Vermont Regional Airport,4228,RUT,KRUT
5768,San Luis County Regional Airport,4229,SBP,KSBP
5769,Sheridan County Airport,4230,SHR,KSHR
5770,Adirondack Regional Airport,4231,SLK,KSLK
5771,Salina Municipal Airport,4232,SLN,KSLN
5772,Santa Maria Pub/Capt G Allan Hancock Field,4233,SMX,KSMX
5773,Tupelo Regional Airport,4234,TUP,KTUP
5774,Quincy Regional Baldwin Field,4235,UIN,KUIN
5775,Victoria Regional Airport,4236,VCT,KVCT
5776,Valdosta Regional Airport,3241,VLD,KVLD
5777,Worland Municipal Airport,4237,WRL,KWRL
5779,Yakima Air Terminal McAllister Field,4238,YKM,KYKM
5780,Ercan International Airport,4239,ECN,LCEN
5781,Logroño-Agoncillo Airport,4240,RJL,LELO
5782,Île d'Yeu Airport,4241,IDY,LFEY
5783,Angers-Loire Airport,4242,ANE,LFJR
5786,La Môle Airport,4243,LTT,LFTZ
5787,Syros Airport,4244,JSY,LGSO
5788,Pécs-Pogány Airport,4245,PEV,LHPP
5789,Győr-Pér International Airport,4246,\N,LHPR
5790,Sármellék International Airport,4247,SOB,LHSM
5791,Aosta Airport,4248,AOT,LIMW
5792,Salerno Costa d'Amalfi Airport,4249,QSR,LIRI
5793,Corvo Airport,4250,CVU,LPCR
5794,Banja Luka International Airport,4251,BNX,LQBK
5795,Uşak Airport,4252,USQ,LTBO
5796,Kars Airport,4253,KSY,LTCF
5797,Şanlıurfa Airport,4254,SFQ,LTCH
5798,Kahramanmaraş Airport,4255,KCM,LTCN
5799,Ağrı Airport,4256,AJI,LTCO
5800,Adıyaman Airport,4257,ADF,LTCP
5801,Süleyman Demirel International Airport,1592,ISE,LTFC
5802,Balıkesir Körfez Airport,4258,EDO,LTFD
5803,Samsun Çarşamba Airport,4259,SZF,LTFH
5806,Žilina Airport,4260,ILZ,LZZI
5807,JAGS McCartney International Airport,4261,GDT,MBGT
5808,Middle Caicos Airport,4262,MDS,MBMC
5809,Salt Cay Airport,4263,SLX,MBSY
5810,Samaná El Catey International Airport,1628,AZS,MDCY
5811,La Isabela International Airport,4264,JBQ,MDJB
5812,Puerto Barrios Airport,4265,PBR,MGPB
5813,Quezaltenango Airport,4266,AAZ,MGQZ
5814,Utirik Airport,4267,UTK,03N
5831,Ahuas Airport,4268,AHS,MHAH
5832,Puerto Lempira Airport,4269,PEU,MHPL
5833,Mili Island Airport,4270,MIJ,MLIP
5834,Captain Rogelio Castillo National Airport,4271,CYW,MMCY
5835,Ciudad Constitución Airport,4272,CUA,MMDA
5836,Guerrero Negro Airport,4273,GUB,MMGR
5837,El Lencero Airport,4274,JAL,MMJA
5838,Alonso Valderrama Airport,4275,CTD,MPCE
5839,Enrique Adolfo Jimenez Airport,4276,ONX,MPEJ
5840,Jaqué Airport,4277,JQE,MPJE
5841,Captain Ramon Xatruch Airport,4278,PLP,MPLP
5842,Aerotortuguero Airport,4279,TTQ,MRAO
5843,Barra del Colorado Airport,4280,BCL,MRBC
5844,Cabo Velas Airport,4281,\N,MRCV
5845,Islita Airport,4282,PBP,MRIA
5847,Puerto Jimenez Airport,4283,PJM,MRPJ
5848,Tobias Bolanos International Airport,1749,SYQ,MRPV
5849,(Duplicate) Playa Samara Airport,4284,\N,MRSR
5850,Jérémie Airport,4285,JEE,MTJE
5851,Port-de-Paix Airport,4286,PAX,MTPX
5852,Cayo Coco Airport,4287,\N,MUOC
5853,Alberto Delgado Airport,4288,TND,MUTD
5856,Congo Town Airport,4289,COX,MYAK
5857,Arthur's Town Airport,4290,ATC,MYCA
5858,New Bight Airport,4291,TBI,MYCB
5859,Colonel Hill Airport,4292,CRI,MYCI
5860,Nassau Paradise Island Airport,1809,PID,MYPI
5861,Enua Airport,4293,AIU,NCAT
5862,Mangaia Island Airport,4294,MGS,NCMG
5863,Manihiki Island Airport,4295,MHX,NCMH
5864,Mauke Airport,4296,MUK,NCMK
5865,Mitiaro Island Airport,4297,MOI,NCMR
5866,Tongareva Airport,4298,PYE,NCPY
5867,Cicia Airport,4299,ICI,NFCI
5868,Malolo Lailai Island Airport,4300,PTF,NFFO
5869,Vunisea Airport,4301,KDV,NFKD
5870,Mana Island Airport,4302,MNF,NFMA
5871,Moala Airport,4303,MFJ,NFMO
5872,Ngau Airport,4304,NGI,NFNG
5873,Lakeba Island Airport,4305,LKB,NFNK
5874,Labasa Airport,4306,LBS,NFNL
5875,Matei Airport,4307,TVU,NFNM
5876,Koro Island Airport,4308,KXF,NFNO
5877,Rotuma Airport,4309,RTA,NFNR
5878,Savusavu Airport,4310,SVU,NFNS
5879,Kaufana Airport,4311,EUA,NFTE
5880,Lifuka Island Airport,4312,HPA,NFTL
5881,Mata'aho Airport,4313,NFO,NFTO
5882,Kuini Lavenia Airport,4314,NTT,NFTP
5883,Vanua Balavu Airport,4315,VBV,NFVB
5884,Niue International Airport,4316,IUE,NIUE
5885,Pointe Vele Airport,4317,FUT,NLWF
5887,Maota Airport,4318,MXS,NSMA
5888,Apataki Airport,4319,APK,NTGD
5889,Ahe Airport,4320,AHE,NTHE
5890,Hiva Oa-Atuona Airport,4321,AUQ,NTMN
5891,Ua Pou Airport,4322,UAP,NTMP
5892,Ua Huka Airport,4323,UAH,NTMU
5893,Mota Lava Airport,4324,MTV,NVSA
5894,Sola Airport,4325,SLH,NVSC
5895,Torres Airstrip,4326,TOH,NVSD
5896,Siwo Airport,4327,EAE,NVSE
5897,Craig Cove Airport,4328,CCV,NVSF
5898,Longana Airport,4329,LOD,NVSG
5899,Sara Airport,4330,SSR,NVSH
5900,Tavie Airport,4331,PBJ,NVSI
5901,Lamap Airport,4332,LPM,NVSL
5902,Lamen Bay Airport,4333,LNB,NVSM
5903,Maewo-Naone Airport,4334,MWF,NVSN
5904,Lonorore Airport,4335,LNE,NVSO
5905,Norsup Airport,4336,NUS,NVSP
5906,Gaua Island Airport,4337,ZGU,NVSQ
5907,Redcliffe Airport,4338,RCL,NVSR
5908,Santo Pekoa International Airport,4339,SON,NVSS
5909,Tongoa Airport,4340,TGH,NVST
5910,Uléi Airport,4341,ULB,NVSU
5911,Valesdir Airport,4342,VLS,NVSV
5912,Southwest Bay Airport,4343,SWJ,NVSX
5913,North West Santo Airport,4344,OLJ,NVSZ
5914,Aneityum Airport,4345,AUY,NVVA
5915,Aniwa Airport,4346,AWD,NVVB
5916,Dillon's Bay Airport,4347,DLY,NVVD
5917,Futuna Airport,4348,FTA,NVVF
5918,Ipota Airport,4349,IPA,NVVI
5919,Tiga Airport,4350,TGJ,NWWA
5920,Île Art - Waala Airport,4351,BMY,NWWC
5921,Île des Pins Airport,4352,ILP,NWWE
5922,Fayzabad Airport,4353,FBD,OAFZ
5924,Dawadmi Domestic Airport,4354,\N,OEDW
5925,Al-Jawf Domestic Airport,4355,AJF,OESK
5926,Wadi Al Dawasir Airport,4356,WAE,OEWD
5927,Khoram Abad Airport,4357,KHD,OICK
5928,Bam Airport,4358,BXR,OIKM
5929,Rafsanjan Airport,4359,RJN,OIKR
5930,Bojnord Airport,4360,BJB,OIMN
5931,Sabzevar National Airport,4361,AFZ,OIMS
5932,Noshahr Airport,4362,NSH,OINN
5933,Dasht-e Naz Airport,4363,SRY,OINZ
5934,Lar Airport,4364,LRR,OISL
5935,Ardabil Airport,4365,ADU,OITL
5936,Urmia Airport,4366,OMH,OITR
5937,Al Ain International Airport,4367,AAN,OMAL
5938,Bannu Airport,4368,BNP,OPBN
5939,Bahawalpur Airport,4369,BHV,OPBW
5940,Chitral Airport,4370,CJL,OPCH
5941,Dalbandin Airport,4371,DBA,OPDB
5942,Dera Ghazi Khan Airport,4372,DEA,OPDG
5943,Dera Ismael Khan Airport,4373,DSK,OPDI
5944,Jiwani Airport,4374,JIW,OPJI
5945,Hyderabad Airport,4375,HDD,OPKD
5946,Khuzdar Airport,4376,KDD,OPKH
5947,Ormara Airport,4377,ORW,OPOR
5948,Parachinar Airport,4378,PAJ,OPPC
5949,Skardu Airport,4379,KDU,OPSD
5950,Sehwan Sharif Airport,4380,SYW,OPSN
5951,Turbat International Airport,4381,TUK,OPTU
5952,Sulaymaniyah International Airport,4382,ISU,ORSU
5953,Kamishly Airport,4383,KAC,OSKL
5954,Sayun International Airport,4384,GXF,OYSY
5959,Adak Airport,4385,ADK,PADK
5960,Gustavus Airport,4386,GST,PAGS
5961,Skagway Airport,4387,SGY,PAGY
5962,Holy Cross Airport,4388,HCR,PAHC
5963,Haines Airport,4389,HNS,PAHN
5964,Kalskag Airport,4390,KLG,PALG
5965,McGrath Airport,4391,MCG,PAMC
5966,Mountain Village Airport,4392,MOU,PAMO
5967,Aniak Airport,4393,ANI,PANI
5968,Chevak Airport,4394,VAK,PAVA
5969,Wrangell Airport,4395,WRG,PAWG
5982,Balimo Airport,4396,OPU,AYBM
5986,Baimuru Airport,4397,VMU,AYBA
5989,Kalaupapa Airport,4398,LUP,PHLU
5990,Eniwetok Airport,4399,ENT,PKMA
5991,Matsu Nangan Airport,4400,LZN,RCFG
5992,Hengchun Airport,4401,HCN,RCKW
5993,Matsu Beigan Airport,4400,MFK,RCMT
5994,Kushiro Airport,4402,KUH,RJCK
5995,Okadama Airport,2096,OKD,RJCO
5996,Saga Airport,4403,HSG,RJFS
5997,Nagoya Airport,3546,NKM,RJNA
5998,Iwami Airport,4404,IWJ,RJOW
5999,Fukushima Airport,4405,FKS,RJSF
6000,Odate Noshiro Airport,4406,ONJ,RJSR
6001,Shonai Airport,4407,SYO,RJSY
6002,Miyakejima Airport,4408,MYE,RJTQ
6003,Kunsan Air Base,4409,KUV,RKJK
6004,Mokpo Heliport,4410,MPK,RKJM
6005,Wonju/Hoengseong Air Base (K-38/K-46),4411,WJU,RKNW
6006,Yangyang International Airport,4412,YNY,RKNY
6007,Sacheon Air Base/Airport,4413,HIN,RKPS
6008,Cheongju International Airport/Cheongju Air Base (K-59/G-513),4414,CJJ,RKTU
6009,Subic Bay International Airport,4415,SFS,RPLB
6010,Cuyo Airport,4416,CYU,RPLO
6011,Rajah Buayan Air Base,4417,\N,RPMB
6012,Camiguin Airport,4418,CGM,RPMH
6013,Jolo Airport,4419,JOL,RPMJ
6014,Sanga Sanga Airport,4420,TWT,RPMN
6016,Surigao Airport,4421,SUG,RPMS
6017,Tandag Airport,4422,TDG,RPMW
6018,Naga Airport,4423,WNP,RPUN
6019,Basco Airport,4424,BSO,RPUO
6020,San Fernando Airport,4425,SFE,RPUS
6021,Tuguegarao Airport,4426,TUG,RPUT
6022,Virac Airport,4427,VRC,RPUV
6023,Calbayog Airport,4428,CYP,RPVC
6024,Catarman National Airport,4429,CRM,RPVF
6025,Moises R. Espinosa Airport,4430,MBT,RPVJ
6026,Roxas Airport,4431,RXS,RPVR
6027,General Enrique Mosconi Airport,4432,TTG,SAST
6028,Las Heras Airport,4433,LHS,SAVH
6029,Antoine de Saint Exupéry Airport,4434,OES,SAVN
6030,Lago Argentino Airport,3644,ING,SAWA
6031,Gobernador Gregores Airport,4435,GGS,SAWR
6032,Santa Teresita Airport,4436,SST,SAZL
6033,Necochea Airport,4437,NEC,SAZO
6034,Orlando Bezerra de Menezes Airport,4438,JDO,SBJU
6036,Coronel Horácio de Mattos Airport,4439,LEC,SBLE
6037,Macaé Airport,4440,MEA,SBME
6038,Frank Miloye Milenkowichi–Marília State Airport,4441,MII,SBML
6039,Vitória da Conquista Airport,4442,VDC,SBQV
6040,Santa Maria Airport,4443,RIA,SBSM
6041,Toledo Airport,4444,TOW,SBTD
6042,Ricardo García Posada Airport,4445,ESR,SCES
6043,Pucón Airport,4446,ZPC,SCPC
6044,Sorocaba Airport,4447,SOD,SDCO
6045,San Cristóbal Airport,4448,SCY,SEST
6046,Camilo Ponce Enriquez Airport,4449,LOH,SETM
6047,General Rivadeneira Airport,4450,ESM,SETN
